Gene ID	Gene name	Cohort	Count
ENSG00000188488	SERPINA5	TCGA-SKCM	2
ENSG00000188229	TUBB4B	TCGA-COAD	2
ENSG00000187954	CYHR1	TCGA-GBM	2
ENSG00000187778	MCRS1	TCGA-LUAD	2
ENSG00000187775	DNAH17	TCGA-OV	2
ENSG00000187742	SECISBP2	TCGA-LUAD	2
ENSG00000187715	KBTBD12	TCGA-BRCA	2
ENSG00000187714	SLC18A3	TCGA-KIRC	2
ENSG00000187555	USP7	TCGA-KICH	2
ENSG00000187391	MAGI2	TCGA-LUSC	2
ENSG00000187243	MAGED4B	TCGA-GBM	2
ENSG00000187151	ANGPTL5	TCGA-LAML	2
ENSG00000187116	LILRA5	TCGA-COAD	2
ENSG00000186970	KRTAP15-1	TCGA-LAML	2
ENSG00000186834	HEXIM1	TCGA-BRCA	2
ENSG00000186832	KRT16	TCGA-LIHC	2
ENSG00000186642	PDE2A	TCGA-KIRC	2
ENSG00000186579	DEFB106A	TCGA-KIRC	2
ENSG00000186522	SEPTIN10	TCGA-BRCA	2
ENSG00000186462	NAP1L2	TCGA-DLBC	2
ENSG00000186280	KDM4D	TCGA-LIHC	2
ENSG00000186226	LCE1E	TCGA-KICH	2
ENSG00000186063	AIDA	TCGA-BRCA	2
ENSG00000186038	HTR3E	TCGA-PRAD	2
ENSG00000185739	SRL	TCGA-BRCA	2
ENSG00000185686	PRAME	TCGA-GBM	2
ENSG00000185619	PCGF3	TCGA-KIRC	2
ENSG00000185518	SV2B	TCGA-SKCM	2
ENSG00000185420	SMYD3	TCGA-KIRC	2
ENSG00000185338	SOCS1	TCGA-DLBC	2
ENSG00000185313	SCN10A	TCGA-LUSC	2
ENSG00000185290	NUPR1L	TCGA-GBM	2
ENSG00000185122	HSF1	TCGA-CHOL	2
ENSG00000185100	ADSSL1	TCGA-GBM	2
ENSG00000185053	SGCZ	TCGA-THCA	2
ENSG00000184697	CLDN6	TCGA-GBM	2
ENSG00000184661	CDCA2	TCGA-GBM	2
ENSG00000184349	EFNA5	TCGA-BLCA	2
ENSG00000184160	ADRA2C	TCGA-LUAD	2
ENSG00000184009	ACTG1	TCGA-HNSC	2
ENSG00000183734	ASCL2	TCGA-LGG	2
ENSG00000183615	FAM167B	TCGA-LUSC	2
ENSG00000183484	GPR132	TCGA-COAD	2
ENSG00000183251	OR51B4	TCGA-BRCA	2
ENSG00000183134	PTGDR2	TCGA-COAD	2
ENSG00000183117	CSMD1	TCGA-KIRC	2
ENSG00000182759	MAFA	TCGA-BRCA	2
ENSG00000182557	SPNS3	TCGA-UCEC	2
ENSG00000182400	TRAPPC6B	TCGA-KIRC	2
ENSG00000182253	SYNM	TCGA-BLCA	2
ENSG00000182177	ASB18	TCGA-BLCA	2
ENSG00000182162	P2RY8	TCGA-DLBC	2
ENSG00000182134	TDRKH	TCGA-GBM	2
ENSG00000181778	TMEM252	TCGA-BRCA	2
ENSG00000181625	SLX1B	TCGA-BRCA	2
ENSG00000181409	AATK	TCGA-ACC	2
ENSG00000181009	OR52N5	TCGA-BRCA	2
ENSG00000180998	GPR137C	TCGA-COAD	2
ENSG00000180998	GPR137C	TCGA-BRCA	2
ENSG00000180979	LRRC57	TCGA-COAD	2
ENSG00000180901	KCTD2	TCGA-OV	2
ENSG00000180900	SCRIB	TCGA-READ	2
ENSG00000180318	ALX1	TCGA-GBM	2
ENSG00000180098	TRNAU1AP	TCGA-BRCA	2
ENSG00000179918	SEPHS2	TCGA-GBM	2
ENSG00000179562	GCC1	TCGA-KIRC	2
ENSG00000179348	GATA2	TCGA-LAML	2
ENSG00000179262	RAD23A	TCGA-THCA	2
ENSG00000179142	CYP11B2	TCGA-PRAD	2
ENSG00000179115	FARSA	TCGA-READ	2
ENSG00000179091	CYC1	TCGA-OV	2
ENSG00000179002	TAS1R2	TCGA-KICH	2
ENSG00000178919	FOXE1	TCGA-GBM	2
ENSG00000178795	GDPD4	TCGA-GBM	2
ENSG00000178700	DHFRL1	TCGA-BRCA	2
ENSG00000178685	PARP10	TCGA-BLCA	2
ENSG00000178605	GTPBP6	TCGA-UCEC	2
ENSG00000178363	CALML3	TCGA-BRCA	2
ENSG00000178297	TMPRSS9	TCGA-BRCA	2
ENSG00000178149	DALRD3	TCGA-UCEC	2
ENSG00000178096	BOLA1	TCGA-OV	2
ENSG00000177469	PTRF	TCGA-ACC	2
ENSG00000177468	OLIG3	TCGA-SKCM	2
ENSG00000177459	C8orf47	TCGA-BRCA	2
ENSG00000177380	PPFIA3	TCGA-BRCA	2
ENSG00000177374	HIC1	TCGA-KIRC	2
ENSG00000177303	CASKIN2	TCGA-CESC	2
ENSG00000177302	TOP3A	TCGA-COAD	2
ENSG00000177200	CHD9	TCGA-BLCA	2
ENSG00000177096	FAM109B	TCGA-STAD	2
ENSG00000176974	SHMT1	TCGA-COAD	2
ENSG00000176920	FUT2	TCGA-LUAD	2
ENSG00000176884	GRIN1	TCGA-BRCA	2
ENSG00000176774	MAGEB18	TCGA-COAD	2
ENSG00000176624	MEX3C	TCGA-BRCA	2
ENSG00000176476	CCDC101	TCGA-LUSC	2
ENSG00000176269	OR4F21	TCGA-KIRC	2
ENSG00000176246	OR4L1	TCGA-KIRC	2
ENSG00000176244	ACBD7	TCGA-GBM	2
ENSG00000176230	OR4K17	TCGA-UCEC	2
ENSG00000176170	SPHK1	TCGA-GBM	2
ENSG00000176148	TCP11L1	TCGA-SKCM	2
ENSG00000175984	DENND2C	TCGA-LGG	2
ENSG00000175548	ALG10B	TCGA-COAD	2
ENSG00000175463	TBC1D10C	TCGA-LGG	2
ENSG00000174953	DHX36	TCGA-KIRC	2
ENSG00000174871	CNIH2	TCGA-BRCA	2
ENSG00000174842	GLMN	TCGA-KICH	2
ENSG00000174788	PCP2	TCGA-OV	2
ENSG00000174744	BRMS1	TCGA-GBM	2
ENSG00000174697	LEP	TCGA-KIRC	2
ENSG00000174485	DENND4A	TCGA-LGG	2
ENSG00000174453	VWC2L	TCGA-BRCA	2
ENSG00000174327	SLC16A13	TCGA-STAD	2
ENSG00000174130	TLR6	TCGA-KIRP	2
ENSG00000173726	TOMM20	TCGA-READ	2
ENSG00000173546	CSPG4	TCGA-GBM	2
ENSG00000173456	RNF26	TCGA-KIRC	2
ENSG00000173269	MMRN2	TCGA-KIRP	2
ENSG00000173258	ZNF483	TCGA-LIHC	2
ENSG00000173207	CKS1B	TCGA-BRCA	2
ENSG00000172845	SP3	TCGA-BRCA	2
ENSG00000172795	DCP2	TCGA-BRCA	2
ENSG00000172785	CBWD1	TCGA-BRCA	2
ENSG00000172687	ZNF738	TCGA-COAD	2
ENSG00000172554	SNTG2	TCGA-GBM	2
ENSG00000172456	FGGY	TCGA-BRCA	2
ENSG00000172269	DPAGT1	TCGA-COAD	2
ENSG00000172199	OR8U1	TCGA-UCEC	2
ENSG00000172197	MBOAT1	TCGA-BLCA	2
ENSG00000172175	MALT1	TCGA-DLBC	2
ENSG00000172115	CYCS	TCGA-BRCA	2
ENSG00000172081	MOB3A	TCGA-GBM	2
ENSG00000171953	ATPAF2	TCGA-KIRP	2
ENSG00000171940	ZNF217	TCGA-KIRP	2
ENSG00000171873	ADRA1D	TCGA-READ	2
ENSG00000171847	FAM90A1	TCGA-BLCA	2
ENSG00000171815	PCDHB1	TCGA-KIRC	2
ENSG00000171649	ZIK1	TCGA-COAD	2
ENSG00000171451	DSEL	TCGA-LUAD	2
ENSG00000171174	RBKS	TCGA-THCA	2
ENSG00000171160	MORN4	TCGA-COAD	2
ENSG00000170340	B3GNT2	TCGA-KIRP	2
ENSG00000170222	ADPRM	TCGA-LAML	2
ENSG00000169951	ZNF764	TCGA-KIRC	2
ENSG00000169814	BTD	TCGA-THCA	2
ENSG00000169718	DUS1L	TCGA-HNSC	2
ENSG00000169618	PROKR1	TCGA-KIRC	2
ENSG00000169612	FAM103A1	TCGA-GBM	2
ENSG00000169592	INO80E	TCGA-BRCA	2
ENSG00000169439	SDC2	TCGA-GBM	2
ENSG00000169398	PTK2	TCGA-LUSC	2
ENSG00000169306	IL1RAPL1	TCGA-LUAD	2
ENSG00000169297	NR0B1	TCGA-CESC	2
ENSG00000169255	B3GALNT1	TCGA-KIRC	2
ENSG00000169218	RSPO1	TCGA-KIRC	2
ENSG00000169131	ZNF354A	TCGA-GBM	2
ENSG00000169129	AFAP1L2	TCGA-GBM	2
ENSG00000169032	MAP2K1	TCGA-DLBC	2
ENSG00000168952	STXBP6	TCGA-UCEC	2
ENSG00000168936	TMEM129	TCGA-STAD	2
ENSG00000168899	VAMP5	TCGA-BRCA	2
ENSG00000168769	TET2	TCGA-LAML	2
ENSG00000168710	AHCYL1	TCGA-BRCA	2
ENSG00000168702	LRP1B	TCGA-CHOL	2
ENSG00000168634	WFDC13	TCGA-COAD	2
ENSG00000168505	GBX2	TCGA-LAML	2
ENSG00000168454	TXNDC2	TCGA-CESC	2
ENSG00000168439	STIP1	TCGA-LGG	2
ENSG00000168118	RAB4A	TCGA-LGG	2
ENSG00000168079	SCARA5	TCGA-BRCA	2
ENSG00000168003	SLC3A2	TCGA-KIRC	2
ENSG00000167741	GGT6	TCGA-KIRC	2
ENSG00000167685	ZNF444	TCGA-CESC	2
ENSG00000167674	HDGFRP2	TCGA-KIRP	2
ENSG00000167359	OR51I1	TCGA-BRCA	2
ENSG00000167216	KATNAL2	TCGA-LGG	2
ENSG00000167194	C16orf92	TCGA-HNSC	2
ENSG00000167130	DOLPP1	TCGA-KIRC	2
ENSG00000167110	GOLGA2	TCGA-BRCA	2
ENSG00000167080	B4GALNT2	TCGA-BLCA	2
ENSG00000166888	STAT6	TCGA-DLBC	2
ENSG00000166783	KIAA0430	TCGA-KIRP	2
ENSG00000166780	C16orf45	TCGA-BRCA	2
ENSG00000166710	B2M	TCGA-DLBC	2
ENSG00000166507	NDST2	TCGA-BLCA	2
ENSG00000166435	XRRA1	TCGA-CESC	2
ENSG00000166402	TUB	TCGA-LGG	2
ENSG00000166347	CYB5A	TCGA-GBM	2
ENSG00000166111	SVOP	TCGA-BLCA	2
ENSG00000166068	SPRED1	TCGA-HNSC	2
ENSG00000165972	CCDC38	TCGA-KIRC	2
ENSG00000165905	GYLTL1B	TCGA-BRCA	2
ENSG00000165879	FRAT1	TCGA-THCA	2
ENSG00000165637	VDAC2	TCGA-BRCA	2
ENSG00000165583	SSX5	TCGA-SKCM	2
ENSG00000165572	KBTBD6	TCGA-COAD	2
ENSG00000165475	CRYL1	TCGA-GBM	2
ENSG00000165406	MARCHF8	TCGA-BRCA	2
ENSG00000165304	MELK	TCGA-LUAD	2
ENSG00000165219	GAPVD1	TCGA-KIRC	2
ENSG00000165125	TRPV6	TCGA-LGG	2
ENSG00000165125	TRPV6	TCGA-CESC	2
ENSG00000165059	PRKACG	TCGA-HNSC	2
ENSG00000164989	CCDC171	TCGA-STAD	2
ENSG00000164828	SUN1	TCGA-BLCA	2
ENSG00000164822	DEFA6	TCGA-CESC	2
ENSG00000164654	MIOS	TCGA-KIRC	2
ENSG00000164651	SP8	TCGA-COAD	2
ENSG00000164649	CDCA7L	TCGA-THCA	2
ENSG00000164548	TRA2A	TCGA-KIRC	2
ENSG00000164500	C7orf72	TCGA-KIRC	2
ENSG00000164406	LEAP2	TCGA-THCA	2
ENSG00000164270	HTR4	TCGA-GBM	2
ENSG00000164244	PRRC1	TCGA-BRCA	2
ENSG00000164237	CMBL	TCGA-KICH	2
ENSG00000164172	MOCS2	TCGA-BRCA	2
ENSG00000164163	ABCE1	TCGA-KIRC	2
ENSG00000164111	ANXA5	TCGA-GBM	2
ENSG00000164091	WDR82	TCGA-COAD	2
ENSG00000164091	WDR82	TCGA-BRCA	2
ENSG00000164081	TEX264	TCGA-SKCM	2
ENSG00000164066	INTU	TCGA-LAML	2
ENSG00000164050	PLXNB1	TCGA-KIRP	2
ENSG00000163945	UVSSA	TCGA-COAD	2
ENSG00000163938	GNL3	TCGA-KIRC	2
ENSG00000163932	PRKCD	TCGA-DLBC	2
ENSG00000163885	CCDC37	TCGA-LGG	2
ENSG00000163882	POLR2H	TCGA-BRCA	2
ENSG00000163808	KIF15	TCGA-CESC	2
ENSG00000163792	TCF23	TCGA-BLCA	2
ENSG00000163781	TOPBP1	TCGA-BRCA	2
ENSG00000163743	RCHY1	TCGA-COAD	2
ENSG00000163710	PCOLCE2	TCGA-BRCA	2
ENSG00000163681	SLMAP	TCGA-STAD	2
ENSG00000163638	ADAMTS9	TCGA-LIHC	2
ENSG00000163581	SLC2A2	TCGA-THCA	2
ENSG00000163568	AIM2	TCGA-KIRP	2
ENSG00000163539	CLASP2	TCGA-SKCM	2
ENSG00000163539	CLASP2	TCGA-BRCA	2
ENSG00000163530	DPPA2	TCGA-KIRP	2
ENSG00000163507	KIAA1524	TCGA-CESC	2
ENSG00000163463	KRTCAP2	TCGA-OV	2
ENSG00000163273	NPPC	TCGA-KIRP	2
ENSG00000163171	CDC42EP3	TCGA-PAAD	2
ENSG00000162998	FRZB	TCGA-LUAD	2
ENSG00000162972	C2orf47	TCGA-SKCM	2
ENSG00000162779	AXDND1	TCGA-READ	2
ENSG00000162763	LRRC52	TCGA-KIRC	2
ENSG00000162738	VANGL2	TCGA-COAD	2
ENSG00000162601	MYSM1	TCGA-LGG	2
ENSG00000162592	CCDC27	TCGA-THCA	2
ENSG00000162458	FBLIM1	TCGA-KIRC	2
ENSG00000162413	KLHL21	TCGA-BRCA	2
ENSG00000162407	PPAP2B	TCGA-COAD	2
ENSG00000162066	AMDHD2	TCGA-THCA	2
ENSG00000162063	CCNF	TCGA-GBM	2
ENSG00000161654	LSM12	TCGA-LGG	2
ENSG00000161040	FBXL13	TCGA-LGG	2
ENSG00000160862	AZGP1	TCGA-OV	2
ENSG00000160539	PPAPDC3	TCGA-UCEC	2
ENSG00000160469	BRSK1	TCGA-CESC	2
ENSG00000160284	SPATC1L	TCGA-GBM	2
ENSG00000160224	AIRE	TCGA-LUAD	2
ENSG00000160193	WDR4	TCGA-BRCA	2
ENSG00000160131	VMA21	TCGA-PRAD	2
ENSG00000160075	SSU72	TCGA-LGG	2
ENSG00000159527	PGLYRP3	TCGA-GBM	2
ENSG00000159267	HLCS	TCGA-KIRP	2
ENSG00000158955	WNT9B	TCGA-OV	2
ENSG00000158555	GDPD5	TCGA-LUAD	2
ENSG00000158555	GDPD5	TCGA-LGG	2
ENSG00000158486	DNAH3	TCGA-COAD	2
ENSG00000158445	KCNB1	TCGA-HNSC	2
ENSG00000158234	FAIM	TCGA-THCA	2
ENSG00000157985	AGAP1	TCGA-SKCM	2
ENSG00000157954	WIPI2	TCGA-BLCA	2
ENSG00000157873	TNFRSF14	TCGA-DLBC	2
ENSG00000157540	DYRK1A	TCGA-COAD	2
ENSG00000157450	RNF111	TCGA-BRCA	2
ENSG00000157429	ZNF19	TCGA-KIRC	2
ENSG00000157119	KLHL40	TCGA-THCA	2
ENSG00000156968	MPV17L	TCGA-LGG	2
ENSG00000156873	PHKG2	TCGA-KIRC	2
ENSG00000156006	NAT2	TCGA-COAD	2
ENSG00000155926	SLA	TCGA-BLCA	2
ENSG00000155659	VSIG4	TCGA-BRCA	2
ENSG00000155111	CDK19	TCGA-BRCA	2
ENSG00000155099	TMEM55A	TCGA-KIRC	2
ENSG00000154975	CA10	TCGA-COAD	2
ENSG00000154342	WNT3A	TCGA-KIRC	2
ENSG00000154217	PITPNC1	TCGA-BRCA	2
ENSG00000154114	TBCEL	TCGA-THCA	2
ENSG00000154065	ANKRD29	TCGA-ESCA	2
ENSG00000154016	GRAP	TCGA-BRCA	2
ENSG00000153827	TRIP12	TCGA-LGG	2
ENSG00000153822	KCNJ16	TCGA-OV	2
ENSG00000153563	CD8A	TCGA-BRCA	2
ENSG00000153551	CMTM7	TCGA-KICH	2
ENSG00000153303	FRMD1	TCGA-BRCA	2
ENSG00000153208	MERTK	TCGA-COAD	2
ENSG00000153071	DAB2	TCGA-OV	2
ENSG00000153048	CARHSP1	TCGA-THCA	2
ENSG00000153006	SREK1IP1	TCGA-LAML	2
ENSG00000152620	NADK2	TCGA-BRCA	2
ENSG00000152595	MEPE	TCGA-LAML	2
ENSG00000152556	PFKM	TCGA-LGG	2
ENSG00000152382	TADA1	TCGA-THCA	2
ENSG00000152253	SPC25	TCGA-KICH	2
ENSG00000152229	PSTPIP2	TCGA-COAD	2
ENSG00000152223	EPG5	TCGA-KICH	2
ENSG00000151790	TDO2	TCGA-BLCA	2
ENSG00000151388	ADAMTS12	TCGA-BRCA	2
ENSG00000151338	MIPOL1	TCGA-OV	2
ENSG00000151320	AKAP6	TCGA-BRCA	2
ENSG00000151240	DIP2C	TCGA-OV	2
ENSG00000150938	CRIM1	TCGA-ESCA	2
ENSG00000150750	C11orf53	TCGA-KIRC	2
ENSG00000150455	TIRAP	TCGA-LUAD	2
ENSG00000150281	CTF1	TCGA-KIRP	2
ENSG00000150269	OR5M9	TCGA-KIRC	2
ENSG00000149932	TMEM219	TCGA-KIRC	2
ENSG00000149474	CSRP2BP	TCGA-UCEC	2
ENSG00000149257	SERPINH1	TCGA-KIRP	2
ENSG00000149136	SSRP1	TCGA-PRAD	2
ENSG00000148943	LIN7C	TCGA-KIRC	2
ENSG00000148600	CDHR1	TCGA-THCA	2
ENSG00000148219	ASTN2	TCGA-BRCA	2
ENSG00000148218	ALAD	TCGA-THCA	2
ENSG00000147885	IFNA16	TCGA-KIRC	2
ENSG00000147647	DPYS	TCGA-BRCA	2
ENSG00000147316	MCPH1	TCGA-THCA	2
ENSG00000147160	AWAT2	TCGA-BLCA	2
ENSG00000147121	KRBOX4	TCGA-STAD	2
ENSG00000146938	NLGN4X	TCGA-OV	2
ENSG00000146857	STRA8	TCGA-COAD	2
ENSG00000146731	CCT6A	TCGA-BRCA	2
ENSG00000146540	C7orf50	TCGA-KIRC	2
ENSG00000146476	C6orf211	TCGA-COAD	2
ENSG00000146276	GABRR1	TCGA-COAD	2
ENSG00000146232	NFKBIE	TCGA-DLBC	2
ENSG00000146083	RNF44	TCGA-GBM	2
ENSG00000145908	ZNF300	TCGA-UCEC	2
ENSG00000145808	ADAMTS19	TCGA-LGG	2
ENSG00000145675	PIK3R1	TCGA-CHOL	2
ENSG00000145649	GZMA	TCGA-BRCA	2
ENSG00000145526	CDH18	TCGA-GBM	2
ENSG00000145416	MARCHF1	TCGA-LUSC	2
ENSG00000144959	NCEH1	TCGA-BRCA	2
ENSG00000144824	PHLDB2	TCGA-PRAD	2
ENSG00000144810	COL8A1	TCGA-GBM	2
ENSG00000144792	ZNF660	TCGA-CHOL	2
ENSG00000144668	ITGA9	TCGA-KIRC	2
ENSG00000144649	FAM198A	TCGA-READ	2
ENSG00000144647	POMGNT2	TCGA-BRCA	2
ENSG00000144554	FANCD2	TCGA-READ	2
ENSG00000144451	SPAG16	TCGA-READ	2
ENSG00000144285	SCN1A	TCGA-LGG	2
ENSG00000144283	PKP4	TCGA-THCA	2
ENSG00000144057	ST6GAL2	TCGA-ACC	2
ENSG00000143954	REG3G	TCGA-GBM	2
ENSG00000143878	RHOB	TCGA-UCEC	2
ENSG00000143816	WNT9A	TCGA-COAD	2
ENSG00000143771	CNIH4	TCGA-LUAD	2
ENSG00000143756	FBXO28	TCGA-THCA	2
ENSG00000143502	SUSD4	TCGA-GBM	2
ENSG00000143436	MRPL9	TCGA-BRCA	2
ENSG00000143375	CGN	TCGA-BLCA	2
ENSG00000143303	RRNAD1	TCGA-BRCA	2
ENSG00000143248	RGS5	TCGA-KIRC	2
ENSG00000143157	POGK	TCGA-GBM	2
ENSG00000143028	SYPL2	TCGA-STAD	2
ENSG00000142871	CYR61	TCGA-COAD	2
ENSG00000142871	CYR61	TCGA-BRCA	2
ENSG00000142867	BCL10	TCGA-DLBC	2
ENSG00000142784	WDTC1	TCGA-SKCM	2
ENSG00000142655	PEX14	TCGA-UCEC	2
ENSG00000142534	RPS11	TCGA-OV	2
ENSG00000141568	FOXK2	TCGA-READ	2
ENSG00000141404	GNAL	TCGA-BRCA	2
ENSG00000141391	SLMO1	TCGA-BLCA	2
ENSG00000141314	RHBDL3	TCGA-BRCA	2
ENSG00000141293	SKAP1	TCGA-BRCA	2
ENSG00000141013	GAS8	TCGA-OV	2
ENSG00000140835	CHST4	TCGA-KIRC	2
ENSG00000140807	NKD1	TCGA-LIHC	2
ENSG00000140522	RLBP1	TCGA-UCEC	2
ENSG00000140368	PSTPIP1	TCGA-KIRC	2
ENSG00000140367	UBE2Q2	TCGA-BLCA	2
ENSG00000140365	COMMD4	TCGA-OV	2
ENSG00000140326	CDAN1	TCGA-THCA	2
ENSG00000140297	GCNT3	TCGA-CESC	2
ENSG00000140199	SLC12A6	TCGA-GBM	2
ENSG00000140009	ESR2	TCGA-BRCA	2
ENSG00000139973	SYT16	TCGA-KIRC	2
ENSG00000139725	RHOF	TCGA-ESCA	2
ENSG00000139648	KRT71	TCGA-KIRP	2
ENSG00000139514	SLC7A1	TCGA-KIRP	2
ENSG00000139289	PHLDA1	TCGA-OV	2
ENSG00000139218	SCAF11	TCGA-GBM	2
ENSG00000139155	SLCO1C1	TCGA-KIRP	2
ENSG00000139083	ETV6	TCGA-DLBC	2
ENSG00000138741	TRPC3	TCGA-LGG	2
ENSG00000138698	RAP1GDS1	TCGA-ESCA	2
ENSG00000138439	FAM117B	TCGA-GBM	2
ENSG00000138379	MSTN	TCGA-SKCM	2
ENSG00000138279	ANXA7	TCGA-BRCA	2
ENSG00000137996	RTCA	TCGA-GBM	2
ENSG00000137976	DNASE2B	TCGA-PRAD	2
ENSG00000137876	RSL24D1	TCGA-BRCA	2
ENSG00000137809	ITGA11	TCGA-THCA	2
ENSG00000137648	TMPRSS4	TCGA-BRCA	2
ENSG00000137573	SULF1	TCGA-KIRC	2
ENSG00000137265	IRF4	TCGA-DLBC	2
ENSG00000137166	FOXP4	TCGA-LUAD	2
ENSG00000136870	ZNF189	TCGA-LUSC	2
ENSG00000136856	SLC2A8	TCGA-SKCM	2
ENSG00000136840	ST6GALNAC4	TCGA-COAD	2
ENSG00000136839	OR13C9	TCGA-UCEC	2
ENSG00000136834	OR1J1	TCGA-KICH	2
ENSG00000136535	TBR1	TCGA-KIRP	2
ENSG00000136404	TM6SF1	TCGA-LAML	2
ENSG00000136160	EDNRB	TCGA-LGG	2
ENSG00000136158	SPRY2	TCGA-KIRC	2
ENSG00000136100	VPS36	TCGA-OV	2
ENSG00000136068	FLNB	TCGA-BRCA	2
ENSG00000136052	SLC41A2	TCGA-GBM	2
ENSG00000135828	RNASEL	TCGA-KIRC	2
ENSG00000135821	GLUL	TCGA-BRCA	2
ENSG00000135655	USP15	TCGA-BRCA	2
ENSG00000135451	TROAP	TCGA-BRCA	2
ENSG00000135413	LACRT	TCGA-LUAD	2
ENSG00000135249	RINT1	TCGA-LUSC	2
ENSG00000135249	RINT1	TCGA-BRCA	2
ENSG00000135069	PSAT1	TCGA-LAML	2
ENSG00000135049	AGTPBP1	TCGA-LAML	2
ENSG00000134982	APC	TCGA-CHOL	2
ENSG00000134538	SLCO1B1	TCGA-KIRC	2
ENSG00000134504	KCTD1	TCGA-KIRP	2
ENSG00000134504	KCTD1	TCGA-KIRC	2
ENSG00000134480	CCNH	TCGA-LGG	2
ENSG00000134443	GRP	TCGA-BRCA	2
ENSG00000134440	NARS	TCGA-BLCA	2
ENSG00000134308	YWHAQ	TCGA-CESC	2
ENSG00000134285	FKBP11	TCGA-KIRC	2
ENSG00000134014	ELP3	TCGA-BRCA	2
ENSG00000133703	KRAS	TCGA-READ	2
ENSG00000133657	ATP13A3	TCGA-KIRP	2
ENSG00000133639	BTG1	TCGA-DLBC	2
ENSG00000133627	ACTR3B	TCGA-KIRC	2
ENSG00000133069	TMCC2	TCGA-GBM	2
ENSG00000133063	CHIT1	TCGA-GBM	2
ENSG00000132821	VSTM2L	TCGA-THCA	2
ENSG00000132819	RBM38	TCGA-DLBC	2
ENSG00000132793	LPIN3	TCGA-BLCA	2
ENSG00000132768	DPH2	TCGA-KIRC	2
ENSG00000132465	IGJ	TCGA-BRCA	2
ENSG00000132388	UBE2G1	TCGA-KIRC	2
ENSG00000132330	SCLY	TCGA-KIRC	2
ENSG00000131831	RAI2	TCGA-BRCA	2
ENSG00000131791	PRKAB2	TCGA-CHOL	2
ENSG00000131686	CA6	TCGA-BRCA	2
ENSG00000131381	ZFYVE20	TCGA-HNSC	2
ENSG00000131378	RFTN1	TCGA-GBM	2
ENSG00000131142	CCL25	TCGA-KIRC	2
ENSG00000131015	ULBP2	TCGA-READ	2
ENSG00000131015	ULBP2	TCGA-BRCA	2
ENSG00000130714	POMT1	TCGA-STAD	2
ENSG00000130701	RBBP8NL	TCGA-BRCA	2
ENSG00000130699	TAF4	TCGA-GBM	2
ENSG00000130638	ATXN10	TCGA-BRCA	2
ENSG00000130584	ZBTB46	TCGA-GBM	2
ENSG00000130305	NSUN5	TCGA-BRCA	2
ENSG00000130227	XPO7	TCGA-UCEC	2
ENSG00000130227	XPO7	TCGA-LUSC	2
ENSG00000130227	XPO7	TCGA-KIRC	2
ENSG00000130159	ECSIT	TCGA-BRCA	2
ENSG00000130052	STARD8	TCGA-BRCA	2
ENSG00000130038	EFCAB4B	TCGA-KICH	2
ENSG00000129749	CHRNA10	TCGA-BRCA	2
ENSG00000129691	ASH2L	TCGA-PRAD	2
ENSG00000129657	SEC14L1	TCGA-BRCA	2
ENSG00000129535	NRL	TCGA-COAD	2
ENSG00000129158	SERGEF	TCGA-COAD	2
ENSG00000129071	MBD4	TCGA-KIRC	2
ENSG00000128709	HOXD9	TCGA-BRCA	2
ENSG00000128655	PDE11A	TCGA-KIRC	2
ENSG00000128585	MKLN1	TCGA-BRCA	2
ENSG00000128578	STRIP2	TCGA-KIRC	2
ENSG00000128394	APOBEC3F	TCGA-KIRC	2
ENSG00000128285	MCHR1	TCGA-KIRP	2
ENSG00000128052	KDR	TCGA-DLBC	2
ENSG00000127990	SGCE	TCGA-PAAD	2
ENSG00000127947	PTPN12	TCGA-BLCA	2
ENSG00000127824	TUBA4A	TCGA-BRCA	2
ENSG00000127780	OR1E2	TCGA-OV	2
ENSG00000127366	TAS2R5	TCGA-LUSC	2
ENSG00000126870	WDR60	TCGA-GBM	2
ENSG00000126709	IFI6	TCGA-GBM	2
ENSG00000126088	UROD	TCGA-LUSC	2
ENSG00000126003	PLAGL2	TCGA-BRCA	2
ENSG00000125968	ID1	TCGA-ESCA	2
ENSG00000125901	MRPS26	TCGA-THCA	2
ENSG00000125812	GZF1	TCGA-BRCA	2
ENSG00000125788	DEFB126	TCGA-KICH	2
ENSG00000125740	FOSB	TCGA-DLBC	2
ENSG00000125485	DDX31	TCGA-BRCA	2
ENSG00000125037	EMC3	TCGA-BRCA	2
ENSG00000124787	RPP40	TCGA-GBM	2
ENSG00000124785	NRN1	TCGA-BRCA	2
ENSG00000124701	APOBEC2	TCGA-BRCA	2
ENSG00000124459	ZNF45	TCGA-THCA	2
ENSG00000124257	NEURL2	TCGA-KIRC	2
ENSG00000124006	OBSL1	TCGA-BRCA	2
ENSG00000123411	IKZF4	TCGA-BLCA	2
ENSG00000123358	NR4A1	TCGA-LGG	2
ENSG00000123349	PFDN5	TCGA-OV	2
ENSG00000122386	ZNF205	TCGA-OV	2
ENSG00000122025	FLT3	TCGA-LAML	2
ENSG00000121879	PIK3CA	TCGA-ESCA	2
ENSG00000121644	DESI2	TCGA-UCEC	2
ENSG00000121621	KIF18A	TCGA-UCEC	2
ENSG00000121406	ZNF549	TCGA-BLCA	2
ENSG00000121350	PYROXD1	TCGA-GBM	2
ENSG00000121073	SLC35B1	TCGA-OV	2
ENSG00000120837	NFYB	TCGA-GBM	2
ENSG00000120160	EQTN	TCGA-THCA	2
